,Tipo greedy,Cambio promedio,Valor objetivo,Tiempo
0,normal,0,15.974826025159995,0.1053714752197265
1,normal,0,15.974826025159995,0.0934810638427734
2,normal,0,15.974826025159995,0.0951595306396484
3,normal,0,15.974826025159995,0.0927402973175048
4,normal,0,15.974826025159995,0.0982904434204101
5,normal,0,15.974826025159995,0.0989201068878173
6,normal,0,15.974826025159995,0.0923335552215576
7,normal,0,15.974826025159995,0.0922143459320068
8,normal,0,15.974826025159995,0.1047048568725586
9,normal,0,15.974826025159995,0.1150267124176025
10,normal,0,15.974826025159995,0.1000032424926757
11,normal,0,15.974826025159995,0.1069118976593017
12,normal,0,15.974826025159995,0.1018385887145996
13,normal,0,15.974826025159995,0.0997593402862548
14,normal,0,15.974826025159995,0.0937473773956298
15,normal,0,15.974826025159995,0.0953822135925293
16,normal,0,15.974826025159995,0.0996866226196289
17,normal,0,15.974826025159995,0.0966799259185791
18,normal,0,15.974826025159995,0.0927696228027343
19,normal,0,15.974826025159995,0.0963761806488037
20,normal,0,15.974826025159995,0.1171727180480957
21,normal,0,15.974826025159995,0.1149253845214843
22,normal,0,15.974826025159995,0.1012861728668212
23,normal,0,15.974826025159995,0.1199960708618164
24,normal,0,15.974826025159995,0.1196448802947998
25,normal,0,15.974826025159995,0.099092960357666
26,normal,0,15.974826025159995,0.0950329303741455
27,normal,0,15.974826025159995,0.1207797527313232
28,normal,0,15.974826025159995,0.0953826904296875
29,normal,0,15.974826025159995,0.0937418937683105
30,normal,0,15.974826025159995,0.1046624183654785
31,normal,0,15.974826025159995,0.0969433784484863
32,normal,0,15.974826025159995,0.0949494838714599
33,normal,0,15.974826025159995,0.1015727519989013
34,normal,0,15.974826025159995,0.1013355255126953
35,normal,0,15.974826025159995,0.0996289253234863
36,normal,0,15.974826025159995,0.1047296524047851
37,normal,0,15.974826025159995,0.0936963558197021
38,normal,0,15.974826025159995,0.1059069633483886
39,normal,0,15.974826025159995,0.093862771987915
40,normal,0,15.974826025159995,0.0943984985351562
41,normal,0,15.974826025159995,0.0939867496490478
42,normal,0,15.974826025159995,0.0950148105621337
43,normal,0,15.974826025159995,0.0972127914428711
44,random,0,15.286954056717764,2.070158004760742
45,random,0,15.550529640535007,2.0870933532714844
46,random,0,15.912471894695344,2.184060573577881
47,random,0,15.801444000625906,2.081184148788452
48,normal,0,15.974826025159995,0.0968775749206543
49,normal,0,15.974826025159995,0.0955164432525634
50,normal,0,15.974826025159995,0.1035029888153076
51,normal,0,15.974826025159995,0.0983963012695312
52,random,0,15.285858616296943,2.134673357009888
53,random,0,15.286954056717764,2.186018228530884
54,random,0,15.80165219380489,2.113215208053589
55,random,0,15.809119094462456,2.1666831970214844
56,iterativo,0,15.651669883764391,3.510932207107544
57,iterativo,0,15.974826025159995,3.688268184661865
58,iterativo,0,15.454793083295966,3.3682494163513184
