,Tipo greedy,Cambio promedio,Valor objetivo,Tiempo
0,normal,0,2.0954066735022,0.0054173469543457
1,normal,0,2.0954066735022,0.0049943923950195
2,normal,0,2.0954066735022,0.0050849914550781
3,normal,0,2.0954066735022,0.0051131248474121
4,normal,0,2.0954066735022,0.00523042678833
5,normal,0,2.0954066735022,0.0047526359558105
6,normal,0,2.0954066735022,0.0055122375488281
7,normal,0,2.0954066735022,0.0050776004791259
8,normal,0,2.0954066735022,0.0048410892486572
9,normal,0,2.0954066735022,0.0047852993011474
10,normal,0,2.0954066735022,0.0055415630340576
11,normal,0,2.0954066735022,0.005091905593872
12,normal,0,2.0954066735022,0.0049498081207275
13,normal,0,2.0954066735022,0.0047874450683593
14,normal,0,2.0954066735022,0.0051014423370361
15,normal,0,2.0954066735022,0.0050084590911865
16,normal,0,2.0954066735022,0.0048789978027343
17,normal,0,2.0954066735022,0.0048551559448242
18,normal,0,2.0954066735022,0.0052797794342041
19,normal,0,2.0954066735022,0.0051007270812988
20,normal,0,2.0954066735022,0.0047485828399658
21,normal,0,2.0954066735022,0.0047559738159179
22,normal,0,2.0954066735022,0.0049543380737304
23,normal,0,2.0954066735022,0.0049278736114501
24,normal,0,2.0954066735022,0.0050451755523681
25,normal,0,2.0954066735022,0.0057017803192138
26,normal,0,2.0954066735022,0.0052089691162109
27,normal,0,2.0954066735022,0.005394697189331
28,normal,0,2.0954066735022,0.0047643184661865
29,normal,0,2.0954066735022,0.0058100223541259
30,normal,0,2.0954066735022,0.0047519207000732
31,normal,0,2.0954066735022,0.0050511360168457
32,normal,0,2.0954066735022,0.0050077438354492
33,normal,0,2.0954066735022,0.0048449039459228
34,normal,0,2.0954066735022,0.005958080291748
35,normal,0,2.0954066735022,0.005336046218872
36,normal,0,2.0954066735022,0.0051712989807128
37,normal,0,2.0954066735022,0.0047848224639892
38,normal,0,2.0954066735022,0.0060431957244873
39,normal,0,2.0954066735022,0.0069692134857177
40,normal,0,2.0954066735022,0.0048229694366455
41,normal,0,2.0954066735022,0.0048537254333496
42,normal,0,2.0954066735022,0.0048704147338867
43,normal,0,2.0954066735022,0.0050470829010009
44,random,0,1.933617118805975,0.1317508220672607
45,random,0,1.933617118805975,0.1203641891479492
46,random,0,2.0954066735022,0.1113605499267578
47,random,0,1.933617118805975,0.160172700881958
48,normal,0,2.0954066735022,0.0052306652069091
49,normal,0,2.0954066735022,0.005303144454956
50,normal,0,2.0954066735022,0.005073070526123
51,normal,0,2.0954066735022,0.0051493644714355
52,random,0,2.0954066735022,0.1155784130096435
53,random,0,2.0954066735022,0.1181564331054687
54,random,0,2.0954066735022,0.114976167678833
55,random,0,1.933617118805975,0.1110072135925293
