,Tipo greedy,Cambio promedio,Valor objetivo,Tiempo
0,normal,0,3.922679561701607,0.0089330673217773
1,normal,0,3.922679561701607,0.0070042610168457
2,normal,0,3.922679561701607,0.0073232650756835
3,normal,0,3.922679561701607,0.0073137283325195
4,normal,0,3.922679561701607,0.0073988437652587
5,normal,0,3.922679561701607,0.0074362754821777
6,normal,0,3.922679561701607,0.0073368549346923
7,normal,0,3.922679561701607,0.0072216987609863
8,normal,0,3.922679561701607,0.0074031352996826
9,normal,0,3.922679561701607,0.0093770027160644
10,normal,0,3.922679561701607,0.0075273513793945
11,normal,0,3.922679561701607,0.0079817771911621
12,normal,0,3.922679561701607,0.0073785781860351
13,normal,0,3.922679561701607,0.0071578025817871
14,normal,0,3.922679561701607,0.0080947875976562
15,normal,0,3.922679561701607,0.0073573589324951
16,normal,0,3.922679561701607,0.0072214603424072
17,normal,0,3.922679561701607,0.0076949596405029
18,normal,0,3.922679561701607,0.0074865818023681
19,normal,0,3.922679561701607,0.0072805881500244
20,normal,0,3.922679561701607,0.0071954727172851
21,normal,0,3.922679561701607,0.0079171657562255
22,normal,0,3.922679561701607,0.007838487625122
23,normal,0,3.922679561701607,0.0071604251861572
24,normal,0,3.922679561701607,0.0076079368591308
25,normal,0,3.922679561701607,0.0079677104949951
26,normal,0,3.922679561701607,0.0073866844177246
27,normal,0,3.922679561701607,0.0077583789825439
28,normal,0,3.922679561701607,0.0076816082000732
29,normal,0,3.922679561701607,0.0078306198120117
30,normal,0,3.922679561701607,0.0074443817138671
31,normal,0,3.922679561701607,0.0075423717498779
32,normal,0,3.922679561701607,0.0077455043792724
33,normal,0,3.922679561701607,0.0082182884216308
34,normal,0,3.922679561701607,0.0084073543548583
35,normal,0,3.922679561701607,0.0075292587280273
36,normal,0,3.922679561701607,0.0076289176940917
37,normal,0,3.922679561701607,0.0079035758972167
38,normal,0,3.922679561701607,0.0079824924468994
39,normal,0,3.922679561701607,0.0077631473541259
40,normal,0,3.922679561701607,0.0077733993530273
41,normal,0,3.922679561701607,0.0084044933319091
42,normal,0,3.922679561701607,0.0075793266296386
43,normal,0,3.922679561701607,0.0073206424713134
44,random,0,3.922679561701607,0.2021663188934326
45,random,0,3.36779040620603,0.168022871017456
46,random,0,3.922679561701607,0.2157754898071289
47,random,0,3.36779040620603,0.2086970806121826
48,normal,0,3.922679561701607,0.0073082447052001
49,normal,0,3.922679561701607,0.0079140663146972
50,normal,0,3.922679561701607,0.0078034400939941
51,normal,0,3.922679561701607,0.0073702335357666
52,random,0,3.36779040620603,0.1611471176147461
53,random,0,3.922679561701607,0.1636843681335449
54,random,0,3.36779040620603,0.1703691482543945
55,random,0,3.922679561701607,0.16402602195739746
