,Tipo greedy,Cambio promedio,Valor objetivo,Tiempo
0,normal,0,2.98512139437318,0.045534610748291
1,normal,0,2.98512139437318,0.0203754901885986
2,random,0,2.780585128348622,0.8779816627502441
3,normal,0,2.98512139437318,0.0120215415954589
4,random,0,2.9309861795024776,0.6817765235900879
5,normal,0,2.98512139437318,0.0189476013183593
6,normal,0,2.98512139437318,0.0179624557495117
7,normal,0,2.98512139437318,0.019456148147583
8,normal,0,2.98512139437318,0.0209496021270751
9,normal,0,2.98512139437318,0.0159885883331298
10,normal,0,2.98512139437318,0.0259301662445068
11,normal,0,2.98512139437318,0.0184893608093261
12,normal,0,2.98512139437318,0.0184023380279541
13,normal,0,2.98512139437318,0.0435125827789306
14,normal,0,2.98512139437318,0.0449006557464599
15,normal,0,2.98512139437318,0.0555245876312255
16,normal,0,2.98512139437318,0.0624177455902099
17,normal,0,2.98512139437318,0.0546414852142334
18,normal,0,2.98512139437318,0.0528807640075683
19,normal,0,2.98512139437318,0.0577633380889892
20,normal,0,2.98512139437318,0.0529100894927978
21,normal,0,0.0652800391456899,0.0319318771362304
22,normal,0,2.98512139437318,0.0314693450927734
23,normal,0,0.6821064600289704,0.0487384796142578
24,normal,0,0.1975479413808751,0.0568468570709228
25,normal,0,0.0652800391456899,0.0650684833526611
26,random,0,2.98512139437318,0.9587180614471436
27,random,0,2.733070792250099,0.5678811073303223
28,normal,0,2.98512139437318,0.0239701271057128
29,normal,0,0.6821064600289704,0.026437759399414
30,normal,0,0.1975479413808751,0.0299205780029296
31,normal,0,0.0652800391456899,0.0478725433349609
32,random,0,2.877990825262296,0.633753776550293
33,random,0,0.6262402971788028,0.5710084438323975
34,random,0,0.1544192337986947,0.5620400905609131
35,random,0,0.0418089031697489,0.6342012882232666
36,iterativo,0,2.5454337221532426,0.9992020130157472
37,iterativo,0,2.520002781408521,0.708521842956543
38,iterativo,0,2.5709135390642044,0.9367940425872804
39,iterativo,0,2.5372744739859927,0.9018678665161132
40,iterativo,0,2.67776075615212,0.9047048091888428
41,iterativo,0,2.633573739222192,0.7008767127990723
42,iterativo,0,2.692697966624962,0.713545560836792
43,iterativo,0,2.6314527434828627,0.734813928604126
44,iterativo,0,2.674577690491573,0.7034053802490234
45,iterativo,0,2.70408363438464,0.7334136962890625
46,iterativo,0,2.688743217172398,0.7146100997924805
47,iterativo,0,2.9478193483842775e-07,0.7156076431274414
48,iterativo,0,0.0347699661083089,0.6244738101959229
49,iterativo,0,0.0346960913324826,0.6247134208679199
50,normal,0,2.98512139437318,0.0155367851257324
51,normal,0,0.6821064600289704,0.0159657001495361
52,normal,0,0.1975479413808751,0.0159559249877929
53,normal,0,0.0652800391456899,0.0159568786621093
54,random,0,2.7163183522448806,0.3207807540893554
55,random,0,0.6821064600289704,0.4839911460876465
56,random,0,0.1975479413808751,0.3247060775756836
57,random,0,0.0570984773653891,0.3185276985168457
58,iterativo,0,2.681928790876708,0.4268805980682373
59,iterativo,0,0.5063398526270657,0.5101830959320068
60,iterativo,0,0.1105520893523285,0.5525240898132324
61,iterativo,0,0.0299632973291404,0.4451079368591308
62,iterativo,0,0.03413035361087966,0.6187775135040283
